Timestamp,Convergence Distance,Gaze Origin X,Gaze Origin Y,Gaze Origin Z,Gaze Direction X,Gaze Direction Y,Gaze Direction Z,Fixation Point X,Fixation Point Y,Fixation Point Z,Fixation Confidence,Left Eye,Center Position X,Center Position Y,Center Position Z,Center Confidence,Forward Gaze Direction X,Forward Gaze Direction Y,Forward Gaze Direction Z,Gaze Rotation X,Gaze Rotation Y,Gaze Rotation Z,Is Closed/Blinking,Pupil Size (mm),Right Eye,Center Position X,Center Position Y,Center Position Z,Center Confidence,Forward Gaze Direction X,Forward Gaze Direction Y,Forward Gaze Direction Z,Gaze Rotation X,Gaze Rotation Y,Gaze Rotation Z,Is Closed/Blinking,Pupil Size (mm)
25.10963,2.35598,-0.0004425812,0.003072403,-0.02784303,0.2829895,0.09806824,0.9540863,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.12071,2.155116,0.004581467,0.003106751,-0.02785512,0.3556824,0.1060181,0.9285583,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.1318,1.556187,0.008612656,0.003093842,-0.02781999,0.3766327,0.1191254,0.9186554,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.14356,2.415299,0.01195158,0.003051514,-0.02774416,0.3859558,0.09757996,0.9173279,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.15406,2.036449,0.01156595,0.003032486,-0.02774756,0.3746033,0.1063385,0.921051,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.16527,2.764396,0.01042807,0.00305011,-0.02777671,0.3793182,0.1044312,0.919342,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.17624,2.061677,-0.008657563,0.003202713,-0.02823384,0.3825836,0.1026001,0.9181976,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.18749,3.064417,-0.00425412,0.003157456,-0.02811449,0.3779602,0.09761047,0.9206543,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.19871,3.058748,-0.002884522,0.003132721,-0.02806505,0.3700562,0.0969696,0.9239197,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.2096,2.85807,-0.002833664,0.003121841,-0.02804869,0.3657227,0.0927887,0.9260712,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.22057,4.346392,-0.002660355,0.003099701,-0.02802863,0.360672,0.08847046,0.9284821,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.23186,2.312846,-0.00211702,0.003066269,-0.02800456,0.3518372,0.08628845,0.9320679,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.24291,3.973344,0.0009400025,0.002987274,-0.02792961,0.3527527,0.07513428,0.9326782,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.254,3.660539,0.001498581,0.002753464,-0.02793997,0.3836975,0.01196289,0.9233704,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.26511,10,-0.00313002,0.002620209,-0.02805243,0.3816833,-0.01582336,0.9241486,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.27662,4.292809,-0.003429321,0.00246196,-0.02806528,0.3858032,-0.06265259,0.9204407,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.28727,2.049682,-0.006237748,0.002245941,-0.02811499,0.3719025,-0.1247711,0.9198456,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.29864,2.530787,-0.006698029,0.00219902,-0.0280988,0.3594971,-0.1486511,0.9212189,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.30965,1.614216,-0.005177857,0.002179016,-0.02806954,0.3639069,-0.1439667,0.9202271,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.3207,1.902984,-0.004004074,0.002167191,-0.02803179,0.3544006,-0.1507416,0.9228516,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.33181,3.572967,-0.003547821,0.002149597,-0.02800232,0.3443909,-0.1521606,0.9264069,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.34282,2.55765,-0.003109131,0.002139374,-0.02799278,0.3429565,-0.1483612,0.9275513,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.35398,2.920586,-0.002664749,0.002128281,-0.02796477,0.3309174,-0.1563721,0.930603,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.36508,4.117884,-0.00270369,0.00213942,-0.02795741,0.3309631,-0.1559753,0.9306488,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.37603,3.360455,-0.002739685,0.002143067,-0.02795752,0.3304443,-0.1521149,0.9314728,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.38731,3.716509,-0.001804077,0.002139496,-0.02792055,0.3168793,-0.1511536,0.9363403,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.39826,1.075255,-0.001038803,0.002134216,-0.02790097,0.3139801,-0.1479187,0.9378204,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.4095,1.681838,0.0001591492,0.00213501,-0.02786447,0.3105469,-0.1522827,0.9382629,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.42058,1.171109,0.001102768,0.002143158,-0.02782933,0.3002167,-0.1522675,0.9416351,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.4316,3.259552,0.0008557129,0.002157334,-0.02782109,0.2954254,-0.160202,0.9418335,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.44271,2.040377,-0.001221497,0.002176987,-0.02786522,0.2929688,-0.1568756,0.943161,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.45385,3.033114,-0.00210997,0.002208786,-0.02786699,0.2834625,-0.1548157,0.9463959,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.46526,1.02361,-0.001715378,0.002102219,-0.02785828,0.2724762,-0.1676331,0.9474335,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.476,0.1085968,0.002215134,0.001920807,-0.02774858,0.2437897,-0.2339172,0.9411774,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.48715,1.296037,0.006917557,0.001822418,-0.02766098,0.2403564,-0.2238922,0.9445038,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.49846,3.353231,0.007830033,0.0018367,-0.02762548,0.2345276,-0.2219391,0.9464264,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.50946,4.308833,0.007621857,0.001849396,-0.02762135,0.231781,-0.2354584,0.9438324,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.52048,4.093648,0.005165558,0.001871445,-0.02766766,0.2290649,-0.2371368,0.9440765,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.53157,2.053031,0.00345314,0.001887177,-0.0276991,0.2232056,-0.2398682,0.9447784,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.54297,2.898117,-0.00182048,0.001930924,-0.02781052,0.2230988,-0.2348938,0.9460602,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.55379,3.418189,-0.002192307,0.001966126,-0.02779065,0.2214203,-0.2338562,0.9467163,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.56754,3.263758,0.003331345,0.00193422,-0.02767113,0.217865,-0.2385712,0.9463654,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.57672,1.371466,0.004521973,0.001933731,-0.02763732,0.2091827,-0.2360077,0.9489594,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.58592,5.957662,0.005178055,0.001931397,-0.02761986,0.2071533,-0.2362823,0.9493408,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.5972,2.435616,0.00382428,0.001930405,-0.02765453,0.207016,-0.2292023,0.9510956,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.60855,10,0.002376831,0.001945389,-0.02767828,0.2009735,-0.2307587,0.9520264,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.61912,2.919906,0.001221878,0.001938446,-0.02770055,0.195343,-0.2318726,0.9529114,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.63048,0.9703075,0.00168103,0.001796341,-0.02764517,0.1161804,-0.3034668,0.9457245,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.64141,3.038925,0.004764649,0.001678055,-0.0275847,0.07293701,-0.3003693,0.9510193,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.65257,0.972704,0.007682328,0.001589279,-0.02754141,0.04064941,-0.3181,0.9471741,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.66386,0.2185908,0.01205431,0.001490067,-0.02746886,0.0110321,-0.3382874,0.9409637,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.67485,4.831814,0.01147406,0.00146228,-0.027506,-0.0007324219,-0.3408356,0.9401093,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.68579,1.052402,0.009655762,0.001492661,-0.02751056,0.007461548,-0.3411255,0.9399872,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.69704,8.685401,0.006831925,0.001509872,-0.02755852,0.005340576,-0.33461,0.942337,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.70812,10,0.004922943,0.001524185,-0.0275925,0.0002593994,-0.3338318,0.942627,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.71935,8.954865,0.00278978,0.001540817,-0.02763106,0.002929688,-0.3338165,0.942627,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.73054,6.842221,0.001950119,0.001549988,-0.02764047,0.001846313,-0.3340607,0.9425354,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.74135,4.59142,0.0009570466,0.001581726,-0.02765006,0.003677368,-0.3345337,0.9423676,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.75253,3.982728,0.0005924683,0.001591446,-0.02765347,0.003417969,-0.3353577,0.9420776,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.76353,2.673753,0.0009631348,0.001583786,-0.02765885,0.002105713,-0.3234558,0.946228,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.77469,3.279038,0.0009044495,0.00159256,-0.02765793,0.001480103,-0.3251343,0.9456635,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.7858,2.808615,0.0009268036,0.001598282,-0.02765549,0.001144409,-0.3252258,0.9456329,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.79708,2.226304,0.002241638,0.001631195,-0.02760196,-0.0003051758,-0.3145447,0.949234,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.80807,2.284721,0.004037476,0.001635956,-0.02756467,-0.002853394,-0.3141785,0.9493561,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.81905,2.781553,0.005693299,0.001626221,-0.02753882,-0.001663208,-0.3151093,0.9490509,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.83026,1.62461,0.004754746,0.001493225,-0.02762982,-0.06187439,-0.3714905,0.9263611,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.84136,7.229508,0.0001740265,0.001444428,-0.02774155,-0.1152802,-0.393631,0.9120026,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.85246,3.052116,-0.005718552,0.001410233,-0.02786629,-0.1201172,-0.4018555,0.9077759,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.86374,5.565728,-0.01046492,0.001391937,-0.02795345,-0.1244354,-0.4230194,0.897522,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.8747,2.83233,-0.00891092,0.001389282,-0.0279224,-0.124649,-0.4206543,0.8986053,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.88573,1.598853,-0.007775803,0.001392807,-0.02789932,-0.1272125,-0.4201965,0.898468,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.89711,3.606021,0.006287354,0.001350845,-0.0276836,-0.1335754,-0.4192352,0.897995,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.9081,1.051358,0.003658615,0.001366669,-0.02771973,-0.1322784,-0.4182434,0.8986359,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.91897,2.327801,0.002709564,0.001373734,-0.02773229,-0.1322784,-0.4202728,0.8976898,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.93035,3.554315,0.00338739,0.001371613,-0.02772077,-0.1293182,-0.4159851,0.900116,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.94156,3.011553,0.003704804,0.001372086,-0.02771422,-0.1289368,-0.4166412,0.8998718,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.9527,3.363507,0.003054398,0.001403793,-0.02770084,-0.1339569,-0.4078979,0.9031372,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.96395,2.413592,0.002688156,0.001435135,-0.02768559,-0.1270447,-0.3977814,0.9086304,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.97564,2.303171,0.002843094,0.001437866,-0.0276816,-0.1268616,-0.3984833,0.9083557,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.98649,3.025808,0.003257935,0.001437027,-0.02767333,-0.1273346,-0.4005127,0.9073792,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
25.99758,2.553452,0.003438568,0.001434387,-0.02767021,-0.1260071,-0.3994751,0.9080353,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.0091,1.547528,0.002885163,0.001361542,-0.02770952,-0.1196899,-0.4203186,0.8994446,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.02005,1.861521,0.001136368,0.001278717,-0.02775963,-0.1156616,-0.4394531,0.8907776,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.03152,0.9453871,0.0004501038,0.001263733,-0.02776309,-0.1065674,-0.4299622,0.8965149,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.04255,1.841569,0.0007621918,0.001272247,-0.02775501,-0.1083832,-0.4328003,0.8949432,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.05354,2.962696,0.0009027253,0.001277588,-0.02775198,-0.1145782,-0.431076,0.8950043,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.06489,0.1,0.001134247,0.001272781,-0.02774803,-0.1108093,-0.4326019,0.8947449,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.07592,0.4111896,0.002921158,0.001268219,-0.02772488,-0.1136017,-0.4340973,0.8936615,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.08706,10,0.002709168,0.001268356,-0.02772676,-0.111969,-0.4243469,0.8985443,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.09826,10,0.002473312,0.001269135,-0.02772762,-0.1112213,-0.4228516,0.8993378,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.10939,6.412398,0.001367462,0.001273148,-0.02774071,-0.1106873,-0.4213257,0.900116,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.12029,2.650331,0.002227982,0.001271088,-0.0277274,-0.1159058,-0.4241028,0.8981476,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.13142,3.587974,0.002187912,0.001260803,-0.0277264,-0.1141663,-0.4173584,0.901535,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.14238,5.216267,0.002269241,0.001254715,-0.02772351,-0.1095428,-0.416153,0.9026642,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.15352,5.611179,0.002554611,0.001243347,-0.02772092,-0.1107635,-0.4114075,0.9046783,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.16469,7.029503,0.002355637,0.00124173,-0.02772366,-0.1088867,-0.4091492,0.9059296,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.17574,5.394467,0.001998413,0.001239838,-0.02772749,-0.1095428,-0.4077759,0.9064789,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.18682,1.285501,0.007021622,0.001414719,-0.02762042,-0.168045,-0.3574829,0.9186707,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.19818,0.9692029,0.01123847,0.001566574,-0.02757395,-0.2133942,-0.2809906,0.9356689,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.20931,1.217033,0.01585765,0.001755737,-0.02747688,-0.234726,-0.2451935,0.9406281,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.2201,1.379577,0.02092413,0.002047531,-0.02735748,-0.2728577,-0.2003937,0.9409485,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.23124,1.378083,0.01933663,0.002094559,-0.02740845,-0.2820129,-0.1786499,0.942627,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.24235,1.240786,0.0166536,0.002084335,-0.02744054,-0.2744904,-0.1843414,0.9437408,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.25341,1.594645,0.008833069,0.002005676,-0.02757135,-0.2640686,-0.1711273,0.9491882,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.26459,1.40153,0.0068909,0.001997971,-0.02757802,-0.2669067,-0.1617889,0.9500427,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.27575,1.471829,-0.002289887,0.00203627,-0.0277066,-0.2654877,-0.1607819,0.9506073,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.28677,1.732809,-0.00550441,0.002016663,-0.02773795,-0.2534485,-0.164856,0.953186,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.29796,1.54392,-0.004583649,0.001998749,-0.02773239,-0.2556,-0.1620026,0.9530945,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.30907,1.55139,-0.003508026,0.001984375,-0.02772518,-0.2570038,-0.1593781,0.9531708,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.32013,1.817206,0.0009121399,0.001955078,-0.02768306,-0.2606354,-0.1585541,0.9523163,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.33131,1.737905,0.002391007,0.001946686,-0.02766968,-0.2621918,-0.1589355,0.951828,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.34226,1.662144,0.002498306,0.001947434,-0.02766878,-0.2605286,-0.1584625,0.9523621,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.35343,1.456071,0.00189502,0.001955399,-0.02766529,-0.257843,-0.1553955,0.953598,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.36448,1.135433,0.003171997,0.001957977,-0.0276147,-0.2332153,-0.1504059,0.9607086,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.37558,1.01811,0.03123906,0.0018349,-0.02719609,-0.1671295,-0.1327209,0.976944,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.38677,1.05878,-0.03142282,0.002737076,-0.02936659,-0.03216553,-0.1023254,0.9942169,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.39834,2.330727,-0.03169762,0.002390625,-0.02814288,0.03231812,-0.09234619,0.9951935,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.40892,3.992343,-0.03194559,0.002363983,-0.02800122,0.09538269,-0.1111298,0.989212,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.42003,1.921168,-0.03235826,0.002426178,-0.02812767,0.2164764,-0.09260559,0.9718781,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.4316,2.411084,-0.03253052,0.002413376,-0.02820302,0.243103,-0.08535767,0.9662323,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.44222,3.493044,-0.03264351,0.002402847,-0.02824632,0.2728882,-0.1006927,0.9567566,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.45338,8.513461,-0.03277915,0.002399262,-0.02827135,0.2800446,-0.09933472,0.9548187,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.46443,3.678591,-0.03279065,0.002392014,-0.02827802,0.2802277,-0.09750366,0.9549561,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.47569,4.28086,-0.01406407,0.002336212,-0.02801181,0.2795868,-0.1036835,0.9544983,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
26.48671,4.211171,0.007335434,0.002263291,-0.02770754,0.2731323,-0.09860229,0.9568939,0,0,1,0,---,0,0,0,0,0,0,1,0,0,0,False,0,---,0,0,0,0,0,0,1,0,0,0,False,0
